,date,Operador,Militar,Ruta_vuelo,Tipo_vuelo_Nac_Int,Lugar_accidente,flight_no,ac_type,registration,cn_ln,all_aboard,passengers,crew_aboard,Total_fatalities,passenger_fatalities,crew_fatalities,ground_fatalities,summary,take_off,landing,hijacked,lost_contact
670,2019-02-23 12:45:00,Atlas Air serving Amazon,0,"Houston,Miami-us",0,"Houston, Texas",3591,Boeing 767-375ER,N1217A,25865,3,0,3,3,0,3,0,"ATC lost radar contact with the cargo jet when it was 30 miles southeast of George Bush International Airport. The plane crashed into Trinity Bay and broke apart in muddy water about 5 feet deep.  The probable cause of this accident was the inappropriate response by the first officer as the pilot flying to an inadvertent activation of the go-around mode, which led to his spatial disorientation and nose-down control inputs that placed the airplane in a steep descent from which the crew did not recover. Contributing to the accident was the captain’s failure to adequately monitor the airplane’s flightpath and assume positive control of the airplane to effectively intervene. Also contributing were systemic deficiencies in the aviation industry’s selection and performance measurement practices, which failed to address the first officer’s aptitude-related deficiencies and maladaptive stress response. Also contributing to the accident was the Federal Aviation Administration’s failure to implement the pilot records database in a sufficiently robust and timely manner.",0,0,0,0
671,2019-03-09 10:40:00,Laser Aereo Colombia,0,"us,co",1,"Vereda La Bendicion, Colombia",?,Douglas DC-3,HK-2494,:33105/16357,14,11,3,14,11,3,0,"While on approach to land, the crew contacted ATC and declared an emergency after which the airplane crashed in flames in a palm grove, 35 km south of La Vanguardia Airport. The crew reported engine problems.",0,1,0,0
672,2019-03-10 08:44:00,Ethiopian Airlines,0,"et,ke",1,"Bishoftu, Ethiopia",302,Boeing 737 Max 8,ET-AVJ,63450/7243,157,149,8,157,149,8,0,"The internationally scheduled airliner crashed 6 minutes after taking off from Addis Ababa-Bole Airport. The pilot sent out a distress call and was given clearance to return to the airport. The crash site, some 31 miles southeast of the airport, contained a smoky crater with small pieces of wreckage. The accident might have been related to a software error on he Max 8..",1,0,0,0
673,2019-04-16 11:00:00,Archipelagos Service Aereos,0,"Ayacara,Puerto Montt-cl",0,"Puerto Montt, Chile",?,Pilatus-Britten Norman BN-2B-27 Islander,CC-CYR,2169,6,5,1,6,5,1,0,"While the aircraft was in the initial climb, plane lost height and crashed in flames into a house located in a residential area about 400 meters from the airfield.",0,0,0,0
674,2019-05-05 18:30:00,TVPX Aircraft Solutions,0,"us,mx",1,"Near Monclava, Mexico",?,Canadair CL-600-2B16-Challenger,N601VH,5043,13,11,2,13,11,2,0,"The aircraft crashed while en route on a return trip from Las Vegas to Monterrey, Mexico.",0,0,0,0
675,2019-05-05 18:30:00,Aeroflot Russian International Airlines,0,"Moscow,Murmansk-ru",0,"Moscow, Russia",?,Sukhoi Superjet-100-95B,RA-89098,95135,78,73,5,41,40,1,0,"Forty-five minutes after taking off from Moscow's Sheremetyevo Airport, the plane returned to make an emergency landing. About 16-21nm west of Sheremetyevo Airport there was a thunderstorm. The aircraft was climbing through 7,900 feet when an electrical failure occurred, the flight control system degraded to ""DIRECT MODE"", the autopilot automatically disconnected; the aircraft was in the middle of thunderstorm activity. The captain assumed manual control of the aircraft until the end of the flight. The crew decided to return to Sheremetyevo and performed a manual ILS approach to runway 24L. At the time the aircraft intercepted the glideslope the aircraft’s mass was above the maximum landing weight. The crew deployed the flaps to 25 degrees in accordance with the flight crew operating manual for flight with minimum mode (DIRECT MODE) of the FCS as well as landing above MLW. At 15:26Z the crew set the emergency transponder code. Vapp was determined to be 155 KIAS, the descent on the glideslope was stabilised and without any deviation from Vapp. Descending between 1,100 and 900 feet the crew received 5 cycles of predictive windshear warnings. Descending through 260 feet AGL the aircraft began to deviate below the glide slope, a ‘GLIDESLOPE’ warning occurred. Descending between 180 to 40 feet the engine thrust was increased causing the aircraft to accelerate to 164 knots. At 16 feet AGL the speed was 170 KIAS. A Terrain Awareness Warning System aural signal ‘Retard’ occurred. The engine thrust was reduced to idle. At that point the captain began to apply oscillating pitch inputs with increasing amplitude which changed the pitch angle up to +6 and -2 degrees. The aircraft made a ""three point"" touchdown 900 meters past the runway threshold at 158 KIAS and a vertical load of +2.55G and bounced up to 6 feet AGL. The spoilers did not deploy. In DIRECT MODE they are not permitted to operate automatically and need to be extended manually, however the spoilers were not manually extended by the crew. Two seconds after the first touchdown the aircraft touched down a second time with the nose gear first at 155 KIAS and +5.85G. The aircraft bounced off again to 18 feet AGL. A third touchdown occurred at 140 KIAS in excess of +5G resulting in the destruction of the construction, a fuel spill and fire.",1,1,0,0
676,2019-06-03 13:00:00,Military - Indian Air Force,1,"Jorhat,Mechuka,Rowriah-in",0,"Near Lipo, India",?,Antonov An-32,K2752,1009,13,5,8,13,5,8,0,Crashed about 34km WNW of Mechuka.,0,0,0,0
677,2019-07-30 02:00:00,Military - Pakistan Army,1,No_identificado,2,"Rawalpindi, India",?,Beechcraft B300 King Air,766,B766,5,0,5,5,0,5,14,"The Pakistani military plane, on a training flight, crashed into residential structures in Mora Kalu Village on the outskirts of Rawalpindi. The aircraft was destroyed killing 18 people, including the 2 pilots, 3 crew members and 14 civilians on the ground.",0,0,0,0
678,2019-09-11 02:28:00,Private,0,"es,us",1,"Toledo, Ohio",?,Convair CV-440F,N24DR,393,2,0,2,2,0,2,0,"The Cargo plane was preparing to land at Toledo when it crash into a truck repair shop, one-half  mile short of the runway. Both persons aboard were killed.",0,1,0,0
679,2019-10-04 07:29:00,Ukraine Air Alliance,0,"ua,es,tr",1,"Lviv, Ukraine",4050,Antonov An-12BK,UR-CAH,8345604,8,1,7,5,1,4,0,"The chartered cargo plane, planning to stop for refueling at Lviv, and continue on to Istanbul, ran out of fuel and crashed less than a mile from the runway into brush.",0,0,0,0
680,2019-11-24 09:15:00,Busy Bee Congo,0,"cd,bj",1,"Goma, Democratic Republic of Congo",?,Dornier 228-201,9S-GNH,8030,19,17,2,19,17,2,7,"The passenger plane crashed about a minute after taking off from Goma Airport into the Mapendo neighborhood,",1,0,0,0
681,2019-12-27 07:22:00,Bek Air,0,"Almaty,Nursultan Nazabavev-kz",0,"Almaty, Kazakhstan",Z92100,Fokker 100,UP-F100,11496,98,95,3,12,11,1,0,"While taking off, the tail of the plane struck the runway twice, the aircraft lost altitude, went through a perimeter fence and crashed into a two-story building 700 meters from the end of the runway. There was no fire.",1,0,0,0
682,2020-01-02 00:00:00,Sudanese Air Force,1,"Geneina,Khartoum-sd",0,"Geneina, Sudan",?,Antonov An12-A,?,2340606,18,9,9,18,9,9,0,"The aircraft crashed shortly after taking off from the airport, killing alll 18 occupants, including three children. The aircraft was returning to Khartoum after delivering medical aid.",1,0,0,0
683,2020-01-08 06:18:00,Ukraine International Airlines,0,"ua,ir",1,"Near Shahriah, Iran",PS752,Boeing 737-8KV WL,UR-PSR,38124/5977,176,167,9,176,167,9,0,"The plane took off from Tehran International Airport at 06:11. After reaching 20 km from the airport and at an altitude of 7,900 ft. the plane suddenly crashed to the ground. The aircraft disintegrated leaving a 300 m long path of wreckage. A misaligned missile battery, miscommunication between troops and their commanders and a decision to fire without authorization all led to Iran’s Revolutionary Guard shooting down a Ukrainian jetliner.",0,0,0,0
684,2020-02-05 18:19:00,Pegasus Airlines,0,"Istanbul,Izmir-tr",0,"Istanbul, Turkey",PC2193,Boeing 737-86J,TC-IZK,37742,177,171,6,3,3,0,0,"While landing duriing high winds and heavey rain on runway 06, the plane suffered a runway excursion. The aircraft overran the runway, went down an embankment and impacted the airport perimeter wall breaking in three. The aircraft came to rest about 20 m below the runway elevation. The last recorded ground speed was 74 mph as the aircraft crossed the perimeter stop way.",0,1,0,0
685,2020-03-29 20:00:00,Lion Air Inc.,0,"jp,ph",1,"Manila, Philippines",?,IAI 1124A Westwind II,RP-C5880,353,8,5,3,8,5,3,0,"The air ambulance crashed on takeoff from runway 24 at Ninoy Aquino International Airport while conducting a medical evacuatiion flight. The plane was carrying three medical personnel, three flight crew, a patient and a companion, a senator and head of the Philippine Red Cross,",1,0,0,0
686,2020-05-22 14:40:00,Pakistan International Airline,0,"Karachi,Lahore-pk",0,"Karachi, Pakistan",PK8303,Airbus A320-214,AP-BLD,2274,99,91,8,97,89,8,1,"While landing, the aircraft scraped the runway three times. After the third impact, the pilot took the plane into the air. During his attempt to land, the engines oil tanks and fuel pumps were damaged. The plane managed to climb to 1,800 feet. The damage led to the loss of both engines. The crew declared a Mayday. The aircraft then descended fast, almost plunging. The plane impacted a residential area called Model Colony, featuring concrete multstory buildings, 0.74 miles short of runway 25L.",0,1,0,0
687,2020-08-07 19:14:00,Air India Exppress,0,"ae,in",1,"Calicut, India",IX344,Boeing 737-8HG,VT-AXH,36323/2108,190,184,6,20,18,2,0,"The flight IX344 suffered a runway excursion while landing at Kozhikode-Calicut Airport in heavy rain. The nose section separated from the fuselage after going down a steep slope at the end of the runway. The pilot and copilot were among the dead. Low visibility, wet runway, low cloud base and poor braking action possibly contributed to the accident.",0,1,0,0
688,2020-08-22 08:40:00,South West Aviaiton,0,"Juba,Wau-ss",0,"Juba, South Sudan",?,Antonov 26B,EX-126,11508,8,5,3,7,4,3,0,The cargo plane lost height shortly after departure from Juba Airport and impacted a farm near Hai Referendum about 3nm southwest of the airport. One passenger survived in critical condition. The plane was chartered by the World Food Program to transport supplies and wages to Wau and Aweil.,0,0,0,0
689,2020-09-25 20:50:00,Military - Ukraine Air Force,1,No_identificado,2,"Near Chuguev, Ukraine",?,Antonov An26SH,76 yellow,5608,27,20,7,26,19,7,0,"The military transport, crashed 1.2 miles from Chuguev air base. The plane was carrying cadets from a nearby air force university on a training flight. The crew may have reported failure of an engine prior to the accident.",0,0,0,0
690,2021-01-09 14:40:00,Sriwijaya Air,0,"Jakarta,Pontianak-id",0,"Near Jakarta, Indonesia",SJ182,Boeing 737-524,PK-CLC,27323/2616,62,56,6,62,56,6,0,"Sriwijaya Air flight 182 was climbing through 10,900 ft., 11 nm north of Jakarta-Soekarno-Hatta International Airport, over the Java Sea when radar and radio contact was lost. The aircraft then lost height rapidly and impacted the Java Sea. Debris was located near Lancang Island.",0,1,0,0
691,2021-03-02 17:05:00,South Sudan Supreme Airlines,0,"Pieri,Yuai-ss",0,"Pieri, Sudan",?,Let L-410UVP-E,HK-4274,902525,10,8,2,10,8,2,0,"One of the engines on the aircraft failed 10 minutes after takeof. When the plane turned back, the second engine failed.",0,0,0,0
692,2021-03-28 18:35:00,Soloy Helicopters,0,No_identificado,2,"Near Butte, Alaska",?,Eurocopter AS350B3 Ecureuil,N351SH,4598,6,5,1,5,4,1,0,"The sightseeing helicopter crashed after missing the top of a 6,000 ft mountain by just 10 - 15 ft. The crash site was near Knik glacier. The pilot, and four others were killed including Czech billionaire Petr Kellner.",0,0,0,0
693,2021-05-21 18:00:00,Military - Nigerian Air Force,1,No_identificado,2,"Near Kaduna, Nigeria",?,Beechcraft B300 King Air 350i,NAF203,FL-891,11,7,4,11,7,4,0,"While on final approach, in poor weather conditions, the aircraft crashed and burst into flames less than 10 km from Kaduna Airport. All 11 occupants were killed, incuding General Ibrahim Attahiru, Chief of Staff of the Nigerian Army.",0,1,0,0
694,2021-06-10 08:00:00,Military - Myanmar Air Force,1,"Anisakan,Naypyidaw-mm",0,"Near Pyin Oo Lwin, Myanmar",?,Beechcraft 1900D,4610,E-325,14,12,2,12,11,1,0,The plane was carrying military personnel and monks when it crashed about 300 meters from a steel plant in the Mandalay region. The plane was attempting to land in poor weather conditions and broke into three pieces.,0,1,0,0
695,2021-07-04 11:30:00,Military - Philippine Air Force,1,"Cagayan de Oro,Jolo,Lumbia-ph",0,"Patikul, Sulu, Philippines",?,Lockheed C-130H Hercules,5125,5125,96,88,8,50,0,0,3,"While attempting to land at Jolo Airport, the military transport overran the runway, struck two houses and burst into flames coming to rest on a coconut plantation.",0,1,0,0
696,2021-07-06 15:00:00,Kamchatka Aviation Enterprise,0,"br,kz",1,"Palana, Russia",251,Antonov An 26B-100,RA-26085,12310,28,22,6,28,22,6,0,The passenger plane crashed into the top of a cliff while attempting to land in inclement weather. The debris fell into the sea. Contact was lost with the plane 10 minutes before it was to land.,0,1,0,0
